image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00141.jpg,0.13377828896,0.0574015565217,0.0489222928882,0.0175446756184,0.0463766530156,0.032514039427,0.0106157148257,0.652846813202
img_00152.jpg,0.108620777726,0.0221672747284,0.138354107738,0.0467955544591,0.0215146690607,0.0425973832607,0.00349077070132,0.616459488869
img_00161.jpg,0.0297373123467,0.00356423249468,0.0242698546499,0.00131050893106,0.0250985417515,0.0116564370692,0.0045930868946,0.899770021439
img_00164.jpg,0.0450648069382,1.5989626263e-05,7.24178164546e-07,1.05826675281e-05,0.930474579334,0.0112500647083,0.0125372735783,0.000645892985631
img_00170.jpg,0.452676653862,0.06733058393,0.0895297750831,0.00517717236653,0.0900821685791,0.0694649517536,0.0072504314594,0.218488141894
img_00171.jpg,0.119837783277,0.0375066176057,0.0143692838028,0.0476566776633,0.129181921482,0.633462905884,0.00494301365688,0.0130417468026
img_00172.jpg,0.239912614226,0.046733636409,0.00274761673063,0.0375202260911,0.358310669661,0.165386274457,0.00675980374217,0.142629116774
img_00175.jpg,0.148181930184,0.0348000861704,0.0219808481634,0.0410785861313,0.112226717174,0.621340513229,0.00425586756319,0.0161353610456
img_00180.jpg,0.24203760922,0.107566997409,0.0933020040393,0.0313474945724,0.184991747141,0.060868024826,0.0737309455872,0.206155210733
img_00196.jpg,0.215350836515,0.122165329754,0.00826437305659,0.0397938638926,0.243492200971,0.133167281747,0.045309536159,0.192456573248
img_00212.jpg,0.350514262915,0.0520226322114,0.0221674311906,0.00334260822274,0.0914313867688,0.0592889301479,0.0677439719439,0.35348880291
img_00223.jpg,0.360710352659,0.0311738755554,0.0256737526506,0.0147488173097,0.16232419014,0.207601547241,0.0116582298651,0.186109185219
img_00230.jpg,0.375692933798,0.130555123091,0.0237524732947,0.0277380812913,0.15126362443,0.110219523311,0.0255069863051,0.155271202326
img_00232.jpg,0.0544042289257,0.210535600781,0.00447547482327,0.000493991770782,0.0267457384616,0.00510095618665,0.60112208128,0.0971219614148
img_00244.jpg,0.344429790974,0.333766967058,0.0133511917666,0.00284667755477,0.134277507663,0.0405037067831,0.000171576044522,0.130652591586
img_00272.jpg,0.294880211353,0.144275486469,0.154844775796,0.0198001004755,0.0848342478275,0.210892140865,0.00167546363082,0.0887976288795
img_00280.jpg,0.512530624866,0.011818354018,0.000843367655762,0.00132101145573,0.267997562885,0.111904039979,0.00702626118436,0.0865587741137
img_00282.jpg,0.127949714661,0.0372419804335,0.0160099230707,0.040648970753,0.124810218811,0.639295816422,0.0021116246935,0.0119316801429
img_00285.jpg,0.190458655357,0.0839078426361,0.0210918560624,0.0417368561029,0.107164934278,0.158641532063,0.219961926341,0.177036389709
img_00289.jpg,0.257185995579,0.0926794186234,8.6483269115e-05,6.18586345809e-05,0.595610260963,0.0278126187623,0.000104823746369,0.0264586545527
img_00292.jpg,0.260753810406,0.10428725183,0.00576441781595,0.0235742572695,0.0708983018994,0.100148908794,0.223965451121,0.210607513785
img_00302.jpg,0.298912763596,0.0537709519267,0.010999510996,0.0169118437916,0.130390584469,0.21608915925,0.11792897433,0.154996201396
img_00311.jpg,0.629830956459,0.0352332219481,0.00361697003245,0.0209606233984,0.108817502856,0.0286995060742,0.0184783600271,0.154362782836
img_00320.jpg,0.437851369381,0.0779256597161,0.0051827756688,0.00697861239314,0.124865747988,0.0498871393502,0.0843287110329,0.212980002165
img_00331.jpg,0.363646656275,0.115364275873,0.0079583376646,0.0279240142554,0.106337673962,0.122918434441,0.0618838369846,0.193966850638
img_00358.jpg,0.407387733459,0.10270536691,0.00700912484899,0.0215839743614,0.0735863894224,0.129900932312,0.0211503598839,0.236676111817
img_00374.jpg,0.347065269947,0.0639335513115,0.00309425708838,0.0305616278201,0.207303598523,0.137536123395,0.00742896506563,0.20307661593
img_00375.jpg,0.553803086281,0.0323781259358,0.0404728874564,0.0141649134457,0.070400133729,0.0792078897357,0.00530075421557,0.204272165895
img_00376.jpg,0.349689424038,0.0137534476817,0.00822627730668,0.0138757117093,0.179385364056,0.167952135205,0.0546185560524,0.212499022484
img_00380.jpg,0.369773894548,0.08135766536,0.0599379427731,0.0399612188339,0.170910254121,0.184735253453,0.0193095952272,0.0740141198039
img_00383.jpg,0.497730284929,0.0435331389308,0.00309509783983,0.00681890780106,0.0435066781938,0.0152381071821,0.0170185342431,0.373059272766
img_00398.jpg,0.284889340401,0.0517320409417,0.00317024299875,0.00391457416117,0.380848586559,0.0743738114834,0.0317762307823,0.169295236468
img_00407.jpg,0.336197793484,0.0773299261928,0.027178004384,0.0440574735403,0.200938925147,0.10586822778,0.0178467147052,0.190583020449
img_00417.jpg,0.355835646391,0.0511926375329,0.0255854595453,0.00682763196528,0.140849679708,0.0666628107429,0.0775690227747,0.275477170944
img_00432.jpg,0.252023279667,0.0768863782287,0.0543312206864,0.0250576920807,0.252878308296,0.172355279326,0.0440523177385,0.122415557504
img_00442.jpg,0.190207377076,0.157840952277,0.100790530443,0.011373273097,0.102704763412,0.0482470691204,0.0831867307425,0.305649250746
img_00446.jpg,0.477381885052,0.0420622937381,9.29772359086e-05,0.0318122133613,0.26810413599,0.0940291881561,0.00173651182558,0.084780856967
img_00469.jpg,0.587392032146,0.0719864442945,0.0276470985264,0.00764597812667,0.142617106438,0.070321932435,0.0125163439661,0.0798730775714
img_00473.jpg,0.363233983517,0.090134114027,0.0555927343667,0.0104039050639,0.131903856993,0.0487489625812,0.0564129464328,0.243569463491
img_00483.jpg,0.430306583643,0.0711581930518,0.0260388683528,0.00482623279095,0.135163798928,0.0506298542023,0.0252009388059,0.256675601006
img_00484.jpg,0.432000041008,0.128208756447,0.023231646046,0.0133546879515,0.186149328947,0.133209034801,0.00944285932928,0.0744036287069
img_00486.jpg,0.425821304321,0.0447239130735,0.0369947589934,0.0124696167186,0.26049670577,0.123341917992,0.000775842461735,0.0953759998083
img_00487.jpg,0.216147109866,0.000343168067047,0.000821853347588,0.000339596648701,0.723573505878,0.0346561893821,0.000270538119366,0.023848073557
img_00493.jpg,0.154977917671,0.061341997236,0.051628164947,0.0559348464012,0.214350268245,0.035517655313,0.226693451405,0.199555769563
img_00518.jpg,0.62354773283,0.0024159590248,0.0065407436341,0.000990304164588,0.276939570904,0.0350120142102,0.0113911805674,0.0431624129415
img_00533.jpg,0.346251636744,0.100515715778,0.00843344815075,0.00901571474969,0.0993909239769,0.10053127259,0.0794348567724,0.256426364183
img_00538.jpg,0.397506773472,0.0743476599455,0.0466986633837,0.0151422861964,0.102260567248,0.192498281598,0.00318330805749,0.168362319469
img_00543.jpg,0.666298031807,0.0260426495224,0.00439858390018,0.0181298125535,0.08284714818,0.0428795851767,0.0343017950654,0.125102341175
img_00550.jpg,0.307618409395,0.0505875125527,0.01594488509,0.0582474246621,0.143593624234,0.286128014326,0.0468872189522,0.0909928530455
img_00551.jpg,0.397549837828,0.0680420324206,0.0384963415563,0.0081106191501,0.152470946312,0.148302808404,0.0305609423667,0.156466394663
img_00564.jpg,0.208737552166,0.0613390728831,0.0172692406923,0.0524648912251,0.277548611164,0.185010582209,0.0790167152882,0.118613190949
img_00575.jpg,0.290617972612,0.102008387446,0.00848110578954,0.035010997206,0.0855567008257,0.143110066652,0.0686725527048,0.266542196274
img_00582.jpg,0.319100737572,0.122944332659,0.00541535625234,0.0133211584762,0.2133679986,0.242008239031,0.0133223915473,0.0705198049545
img_00584.jpg,0.449363946915,0.0116990031675,0.00368217378855,9.08444508241e-06,0.479121118784,0.014503265731,0.00690596597269,0.0347153618932
img_00587.jpg,0.220101267099,0.0980953723192,0.0325907617807,0.0103370482102,0.115819610655,0.0985039845109,0.120918624103,0.303633332253
img_00590.jpg,0.229688376188,0.0964172035456,0.0563396476209,0.010232117027,0.125370308757,0.086211360991,0.0944439545274,0.301297008991
img_00591.jpg,0.390285670757,0.0211370885372,0.00601194566116,0.00320487143472,0.125346377492,0.0971141085029,0.037024024874,0.319875985384
img_00598.jpg,0.409016340971,0.12866909802,0.0963130518794,0.0064856801182,0.10492746532,0.0367586016655,0.00114865868818,0.216681137681
img_00599.jpg,0.374040573835,0.0243795849383,0.00609308667481,0.0267293974757,0.138762518764,0.209569185972,0.0197239685804,0.200701698661
img_00612.jpg,0.229629471898,0.0796208530664,0.0470464341342,0.0403822027147,0.129836887121,0.192911669612,0.136194467545,0.144377976656
img_00618.jpg,0.349075675011,0.0841796398163,0.000184801567229,3.73758666683e-05,0.516746103764,0.0123552903533,6.56495758449e-05,0.0373553745449
img_00620.jpg,0.390741974115,0.0339523069561,0.0310188289732,0.12675409019,0.0534363761544,0.124740898609,0.000392629066482,0.238962873816
img_00642.jpg,0.253021270037,0.0365170687437,0.0120845604688,0.207528665662,0.141721606255,0.203863620758,0.0245561171323,0.12070710212
img_00646.jpg,0.17086070776,0.0490027405322,0.203076198697,0.00396925397217,0.0274282172322,0.0128164598718,0.000385841471143,0.532460510731
img_00648.jpg,0.631247937679,0.0444762632251,0.0046805832535,0.0226671881974,0.0965523943305,0.0217420533299,0.0169705618173,0.161662876606
img_00650.jpg,0.290045380592,0.0749673321843,0.0153094371781,0.0539056956768,0.0952405706048,0.117493495345,0.206138581038,0.146899566054
img_00654.jpg,0.242288738489,0.0959181264043,0.112628698349,0.105239205062,0.141658559442,0.090457521379,0.00637068599463,0.205438435078
img_00664.jpg,0.517484545708,0.093902759254,0.00536579359323,0.00325735332444,0.139202386141,0.0181571803987,0.0472615882754,0.175368413329
img_00667.jpg,0.172238156199,0.102432250977,0.00610124366358,0.0396013744175,0.26891836524,0.165220722556,0.0394037403166,0.20608407259
img_00676.jpg,0.146119594574,0.111560955644,0.00310025573708,0.0234986636788,0.240279734135,0.0748571902514,0.0249055083841,0.375678062439
img_00697.jpg,0.17725636065,0.0240929778665,0.0298384390771,0.00145384646021,0.0304272100329,0.0315319225192,0.00426854053512,0.70113068819
img_00708.jpg,0.191702768207,0.14365696907,0.00625378265977,0.0341666527092,0.074985101819,0.0750564485788,0.114417359233,0.359760940075
img_00716.jpg,0.213792487979,0.10393820703,0.00928615033627,0.0367681495845,0.109227702022,0.0982019007206,0.13040933013,0.298376053572
img_00717.jpg,0.451317220926,0.203181087971,0.0622803978622,0.0174988415092,0.0491628982127,0.15812715888,0.00424056407064,0.054191801697
img_00718.jpg,0.374478012323,0.113642379642,0.0342084802687,0.0153854461387,0.180498227477,0.117027774453,0.0223738700151,0.142385885119
img_00723.jpg,0.30455082655,0.000209903097129,4.76768178714e-07,5.81280255574e-06,0.651779949665,0.030297530815,0.010261176154,0.0028943666257
img_00724.jpg,0.242848500609,0.0704687312245,0.0266425292939,0.0130406077951,0.159425020218,0.0922949239612,0.102272637188,0.29300698638
img_00726.jpg,0.688968360424,0.0121660642326,0.00106615351979,0.00105257797986,0.145174056292,0.0874336063862,0.00442440528423,0.059714820236
img_00729.jpg,0.681040167809,0.00144355196971,0.00183713086881,0.000343561463524,0.231295287609,0.0408391319215,0.00974153634161,0.0334595516324
img_00730.jpg,0.386132508516,0.0393029525876,0.0362171605229,0.00390053074807,0.0726302340627,0.0444735437632,0.0675294175744,0.349813699722
img_00757.jpg,0.377720832825,0.0391544923186,0.0260199997574,0.00727860350162,0.260295122862,0.167791545391,0.00344339618459,0.11829598248
img_00760.jpg,0.386333137751,0.141233205795,0.0302145462483,0.0308239795268,0.143505930901,0.105489395559,0.00963571108878,0.152764096856
img_00763.jpg,0.267107218504,0.0540997870266,0.00145475496538,0.0121010718867,0.268583089113,0.144406795502,0.0371557213366,0.215091601014
img_00764.jpg,0.142569288611,0.137883454561,0.234299093485,0.00733002321795,0.136860519648,0.047484382987,0.0202353671193,0.273337841034
img_00765.jpg,0.151988372207,0.0755466744304,0.00305416295305,0.0236608088017,0.0631967633963,0.25551956892,0.315439015627,0.111594676971
img_00772.jpg,0.0982400849462,0.0386858507991,0.0850705727935,0.00486801890656,0.0265708789229,0.0170629285276,0.00725368689746,0.722247958183
img_00773.jpg,0.383676528931,0.0714822039008,0.104984752834,0.00220686895773,0.234951972961,0.064932718873,0.00375810475089,0.134006872773
img_00777.jpg,0.602757036686,0.0276008676738,0.00200842064805,0.00542277516797,0.121024273336,0.144782036543,0.00560177024454,0.0908027663827
img_00780.jpg,0.246351316571,0.169110670686,0.175011083484,0.00695298798382,0.0674639940262,0.0425045080483,0.001347491052,0.291257888079
img_00798.jpg,0.685585677624,0.0876163169742,0.0254673268646,0.0225306395441,0.0461881235242,0.0160565450788,0.00544668314978,0.111108765006
img_00808.jpg,0.507276535034,0.159678548574,0.0215678159148,0.00635851128027,0.156448408961,0.0273955445737,0.000508312834427,0.120766326785
img_00816.jpg,0.442470222712,0.0968857184052,0.00344842998311,0.00698351440951,0.239417746663,0.0599015541375,0.00331497564912,0.147577822208
img_00828.jpg,0.164261624217,0.0962016731501,0.00506096426398,0.07579036057,0.158293709159,0.110450603068,0.126138091087,0.263803035021
img_00833.jpg,0.199045047164,0.134451135993,0.00268933759071,0.0210788697004,0.0581988990307,0.0712575167418,0.1784029603,0.334876269102
img_00837.jpg,0.649010658264,0.0700245648623,0.00108641770203,0.00204512686469,0.155244246125,0.0404910072684,8.40371722006e-05,0.0820139348507
img_00855.jpg,0.368956953287,0.149284109473,0.0213855039328,0.0078217247501,0.118506215513,0.15163320303,0.00943285599351,0.172979474068
img_00857.jpg,0.505124926567,0.0479835569859,0.0061616403982,0.0132271433249,0.17919421196,0.0457987189293,0.0615305006504,0.140979245305
img_00858.jpg,0.50493311882,0.0347911827266,0.0127242999151,0.00461876625195,0.197007104754,0.105783000588,0.0159520190209,0.124190442264
img_00865.jpg,0.388994753361,0.092026039958,0.0299174897373,0.0111126964912,0.18390597403,0.134026288986,0.0830663219094,0.0769504979253
img_00876.jpg,0.112467423081,0.0928936079144,0.00221886509098,0.0109246270731,0.152407422662,0.0378141477704,0.0201259236783,0.57114803791
img_00889.jpg,0.23709833622,0.0360687710345,0.244516417384,0.0520160757005,0.0279607288539,0.0262190494686,0.0194086320698,0.356712073088
img_00894.jpg,0.332616299391,0.0526442416012,0.0034326731693,0.00155813992023,0.283979922533,0.209403246641,0.00049276597565,0.115872696042
img_00902.jpg,0.0486851893365,0.203709587455,0.00407589972019,0.000410247797845,0.0246372353286,0.00481406319886,0.628059446812,0.0856083929539
img_00914.jpg,0.185238808393,0.0703051239252,0.0604134276509,0.00229586777277,0.10977345705,0.0258792620152,0.0237176287919,0.522376418114
img_00921.jpg,0.360400050879,0.0407539643347,0.0135313346982,0.00465544359758,0.183235004544,0.115143187344,0.0326883271337,0.24959269166
img_00927.jpg,0.250949859619,0.056633349508,0.0270818173885,0.00431021722034,0.0994131416082,0.113946698606,0.0796715989709,0.367993295193
img_00943.jpg,0.461662054062,0.0614864118397,0.0289181340486,0.00354573293589,0.134595036507,0.0579293817282,0.0191417187452,0.232721567154
img_00948.jpg,0.244993299246,0.0531515404582,0.0036076863762,0.00388767151162,0.253195762634,0.221643179655,0.0223022196442,0.197218611836
img_00950.jpg,0.20868973434,0.0492835752666,0.00680949911475,0.0479510389268,0.327889144421,0.0995393916965,0.0172817148268,0.242555841804
img_00959.jpg,0.605649471283,0.00852180458605,0.00910382624716,0.0257216077298,0.128219202161,0.039515286684,0.147705227137,0.0355635546148
img_00962.jpg,0.0807091444731,0.0685384124517,0.0359890945256,0.00183700735215,0.0215685423464,0.0293863061816,0.00353740924038,0.758434057236
img_00964.jpg,0.181017920375,0.11281375587,0.161703661084,0.00588151207194,0.0275177378207,0.014393129386,0.00139711936936,0.495275139809
img_00966.jpg,0.372897028923,0.0559426173568,0.0156992655247,0.0143232941628,0.249594300985,0.0953189730644,0.0446980372071,0.151526376605
img_00974.jpg,0.330039024353,0.139256983995,0.0304179601371,0.00658319983631,0.109359145164,0.0635842010379,0.000812550715636,0.319946974516
img_00979.jpg,0.628050148487,0.0240716990083,0.080227740109,0.000967462663539,0.00878767389804,0.087769985199,0.000820817251224,0.169304534793
img_00982.jpg,0.348279029131,0.241958498955,0.00563382310793,0.00710897473618,0.0511660464108,0.0301830768585,0.0271493401378,0.288521260023
img_00985.jpg,0.234591007233,0.101866431534,0.00497799739242,0.0253645908087,0.0664419233799,0.117509327829,0.263448476791,0.185800164938
img_00999.jpg,0.357593804598,0.078394241631,0.0334439724684,0.0154678421095,0.138942345977,0.0755190178752,0.0394915789366,0.261147171259
img_01022.jpg,0.430941700935,0.140869691968,0.0306027084589,0.00972308404744,0.139409437776,0.113043554127,0.0107843251899,0.124625340104
img_01031.jpg,0.26606875658,0.0963818952441,0.0161568373442,0.0451899655163,0.181726187468,0.234436824918,0.0330467298627,0.126992747188
img_01035.jpg,0.511701047421,0.0476082898676,0.00579868024215,0.0226715635508,0.146710142493,0.160906389356,0.00801562145352,0.0965883657336
img_01043.jpg,0.145237132907,0.115022137761,0.00554147874936,0.000341952691087,0.703626573086,0.0215532593429,0.00114796252456,0.00752946268767
img_01058.jpg,0.647154211998,0.0566386058927,0.00563506409526,0.0174585003406,0.0711016133428,0.0541669800878,0.00101400061976,0.146831035614
img_01059.jpg,0.241054192185,0.082109875977,0.0246015619487,0.0599872618914,0.108696497977,0.150338009,0.18640626967,0.146806284785
img_01090.jpg,0.0979817137122,0.0382964350283,0.00289902812801,0.000318403559504,0.763288021088,0.0906047224998,0.000230295452639,0.00638125091791
img_01102.jpg,0.200769603252,0.208404108882,0.0108892722055,0.0061750318855,0.33564054966,0.0718194693327,0.000359813362593,0.165942102671
img_01103.jpg,0.252186834812,0.17952260375,0.0112423980609,0.0180298127234,0.0736152976751,0.0748974084854,0.0343521684408,0.356153428555
img_01116.jpg,0.461083799601,0.0685344785452,0.0107903517783,0.0179733019322,0.0520525537431,0.126246958971,0.000709811225533,0.262608736753
img_01134.jpg,0.463693410158,0.0586401820183,0.0443105585873,0.008918072097,0.129854932427,0.0887891575694,0.00897556263953,0.196818068624
img_01142.jpg,0.380479156971,0.0473290421069,0.0226281862706,0.00365040870383,0.147799029946,0.24635411799,0.00149390334263,0.150266245008
img_01168.jpg,0.204760164022,0.0800975635648,0.0141183659434,0.0249021500349,0.101996272802,0.247563242912,0.18389184773,0.14267039299
img_01171.jpg,0.237193092704,0.0712668821216,0.00142044306267,0.00885200127959,0.291403204203,0.148035809398,0.0363106690347,0.205517947674
img_01177.jpg,0.423910409212,0.0199711378664,0.013557896018,0.00339730875567,0.152032509446,0.237224787474,0.000848836847581,0.14905706048
img_01179.jpg,0.310613632202,0.128850519657,0.043830357492,0.0114470385015,0.142294079065,0.0499710813165,0.028644727543,0.284348487854
img_01188.jpg,0.136586070061,0.080548517406,0.00433201622218,0.0237156227231,0.0723636299372,0.240454375744,0.31065762043,0.131342098117
img_01198.jpg,0.37095233798,0.0793760940433,0.0104167573154,0.000669498869684,0.45213252306,0.0246176421642,0.000944585597608,0.0608905479312
img_01204.jpg,0.18967679143,0.104197070003,0.00639194343239,0.0516626946628,0.245682537556,0.16461545229,0.0402715206146,0.19750200212
img_01208.jpg,0.22190529108,0.0663843825459,0.0132257789373,0.0477498359978,0.307883381844,0.140952423215,0.0306477639824,0.171251088381
img_01211.jpg,0.562995254993,0.0488587394357,0.00257731182501,0.011946295388,0.111809588969,0.112938731909,0.0777604058385,0.0711137056351
img_01213.jpg,0.191686421633,0.035335727036,0.00319747114554,0.4055583179,0.159586042166,0.110583662987,0.024306928739,0.0697454959154
img_01222.jpg,0.251166254282,0.344472318888,0.0216372087598,0.00174960400909,0.0823926776648,0.0320209152997,0.000180603252375,0.266380369663
img_01224.jpg,0.497719854116,0.0594722591341,0.0878902748227,0.00973003730178,0.0458736754954,0.105266623199,0.00672863423824,0.187318682671
img_01237.jpg,0.349805980921,0.0361128002405,0.00364594114944,0.000742465897929,0.261511594057,0.0304392240942,0.0191595051438,0.298582434654
img_01249.jpg,0.251511305571,0.156463220716,0.16475944221,0.00707938708365,0.219961777329,0.0490749776363,0.00352274440229,0.147627145052
img_01253.jpg,0.0569502003491,0.00885148532689,0.0106668882072,0.00401510950178,0.0330771692097,0.018960243091,0.0130776679143,0.854401230812
img_01286.jpg,0.340639233589,0.139298573136,0.0209276936948,0.00318941404112,0.293039083481,0.0704109892249,0.0294785182923,0.103016458452
img_01289.jpg,0.242533072829,0.0806527584791,0.0225479267538,0.0583590641618,0.106245584786,0.151069745421,0.196670547128,0.141921341419
img_01325.jpg,0.164711758494,0.346389114857,0.00257613067515,0.00290453480557,0.438549309969,0.0174384564161,2.61579916696e-05,0.0274046193808
img_01328.jpg,0.227164492011,0.0284721869975,0.00148173782509,0.358928054571,0.195108160377,0.108108073473,0.0177887547761,0.0629485622048
img_01366.jpg,0.14638325572,0.030188864097,0.0219197552651,0.0547795072198,0.0967580154538,0.636145889759,0.00319388927892,0.0106307500973
img_01371.jpg,0.352925717831,0.0908063426614,0.00389116746373,0.00333678419702,0.286879062653,0.0529631003737,0.00294897612184,0.206248804927
img_01373.jpg,0.47945022583,0.141585320234,0.0438872165978,0.00102642341517,0.246768906713,0.035891149193,0.000461144285509,0.0509295277297
img_01377.jpg,0.319640725851,0.0848613977432,0.00902830436826,0.00906495470554,0.28307980299,0.180857092142,0.00202042656019,0.111447349191
img_01379.jpg,0.300787389278,0.0782538205385,0.0296948179603,0.0323585420847,0.177940949798,0.200598761439,0.0450404509902,0.135325238109
img_01384.jpg,0.266271620989,0.0714330673218,0.0346489138901,0.0521815493703,0.190866082907,0.230043873191,0.0524319298565,0.102123059332
img_01388.jpg,0.266609668732,0.107019759715,0.0145399766043,0.0414522029459,0.158763617277,0.13520488143,0.132824495435,0.143585339189
img_01392.jpg,0.198358014226,0.11657422781,0.117089182138,0.00120319204871,0.0327545255423,0.00523291667923,0.000711924338248,0.52807611227
img_01399.jpg,0.184936866164,0.420847296715,0.043994333595,0.000329637143295,0.0527336224914,0.0408140383661,0.00232668966055,0.254017502069
img_01404.jpg,0.385042160749,0.0509301051497,0.0267645865679,0.0163937732577,0.103751584888,0.128773629665,0.0144998794422,0.273844301701
img_01405.jpg,0.636885523796,0.206741943955,0.00898815691471,0.0017633587122,0.0738408789039,0.0131506528705,0.00496741104871,0.0536620244384
img_01413.jpg,0.309837907553,0.0576562918723,0.0421816855669,0.076357357204,0.187150508165,0.0908744931221,0.0551528260112,0.180788889527
img_01426.jpg,0.296851426363,0.1749612391,0.00969696231186,0.00871901959181,0.118754759431,0.136362567544,0.0592950023711,0.195359036326
img_01431.jpg,0.30818015337,0.165870264173,0.0285740718246,0.0488890521228,0.183640167117,0.121251255274,0.00998385157436,0.133611291647
img_01441.jpg,0.0359458252788,0.0211580917239,0.00974685698748,0.00341751938686,0.0484163463116,0.0249962285161,0.0571622624993,0.799156904221
img_01444.jpg,0.376071721315,0.0170804969966,0.0119024496526,0.00983191654086,0.151050046086,0.172189101577,0.102700546384,0.159173682332
img_01490.jpg,0.151792228222,0.0583201535046,0.0864635184407,0.00152785365935,0.0169052723795,0.02095535025,0.00519232545048,0.658843278885
img_01495.jpg,0.244630351663,0.0390267558396,0.00585142988712,0.013399627991,0.157167360187,0.215411752462,0.0210488326848,0.303463876247
img_01505.jpg,0.233239918947,0.10374262929,0.014732719399,0.0524813681841,0.207725599408,0.129276990891,0.0290945358574,0.229706212878
img_01511.jpg,0.382380843163,0.0581343062222,0.144984990358,0.0930244624615,0.0830784589052,0.135810017586,0.00406320113689,0.0985237583518
img_01519.jpg,0.214676037431,0.0758834406734,0.0102940397337,0.028008999303,0.0816141963005,0.144207134843,0.311687231064,0.133628919721
img_01530.jpg,0.452193379402,0.0226561762393,0.0103358151391,0.00330444658175,0.337156355381,0.0790777280927,0.00326405861415,0.0920119956136
img_01537.jpg,0.239443063736,0.102672465146,0.167246386409,0.0418180301785,0.174726322293,0.0675330907106,0.00534804677591,0.201212629676
img_01538.jpg,0.305659174919,0.110980734229,0.0140788983554,0.026306329295,0.217320621014,0.230839669704,0.00885054375976,0.0859640464187
img_01541.jpg,0.211274892092,0.118438959122,0.0111489901319,0.0869815349579,0.161774754524,0.107033401728,0.0763238370419,0.227023646235
img_01543.jpg,0.346494317055,0.014825602062,0.00265382928774,5.77041246288e-05,0.425027757883,0.115973971784,0.0206385534257,0.074328199029
img_01548.jpg,0.447635084391,0.0570791102946,0.00093045522226,0.0141265392303,0.178331598639,0.0997883826494,0.00899061746895,0.193118169904
img_01552.jpg,0.405399978161,0.125076144934,0.0041272053495,0.0131136626005,0.147226989269,0.0837808549404,0.0550186261535,0.166256427765
img_01561.jpg,0.219379469752,0.0315269641578,0.00317135103978,0.0154646681622,0.440099537373,0.123512044549,0.00973809417337,0.157107904553
img_01562.jpg,0.388337671757,0.0885906219482,0.0113073829561,0.0118637066334,0.0982722267509,0.0924922972918,0.0530680790544,0.256068050861
